date,flow_v
2021-03-23 15:30:06,7
2021-03-23 15:30:06,7
2021-03-23 15:30:06,7
2021-03-23 15:30:07,7
2021-03-23 15:30:07,7
2021-03-23 15:30:07,7
2021-03-23 15:30:07,7
2021-03-23 15:30:07,7
2021-03-23 15:30:07,4
2021-03-23 15:30:07,4
2021-03-23 15:30:07,4
2021-03-23 15:30:07,4
2021-03-23 15:30:07,4
2021-03-23 15:30:08,4
2021-03-23 15:30:08,4
2021-03-23 15:30:08,4
2021-03-23 15:30:08,4
2021-03-23 15:30:08,7
2021-03-23 15:30:08,7
2021-03-23 15:30:08,7
2021-03-23 15:30:08,7
2021-03-23 15:30:08,7
2021-03-23 15:30:08,7
2021-03-23 15:30:09,7
2021-03-23 15:30:09,7
2021-03-23 15:30:09,7
2021-03-23 15:30:09,7
2021-03-23 15:30:09,7
2021-03-23 15:30:09,4
2021-03-23 15:30:09,4
2021-03-23 15:30:09,4
2021-03-23 15:30:09,4
2021-03-23 15:30:09,4
2021-03-23 15:30:10,4
2021-03-23 15:30:10,4
2021-03-23 15:30:10,4
2021-03-23 15:30:10,3
2021-03-23 15:30:10,3
2021-03-23 15:30:10,3
2021-03-23 15:30:10,3
2021-03-23 15:30:10,3
2021-03-23 15:30:10,3
2021-03-23 15:30:10,3
2021-03-23 15:30:11,3
2021-03-23 15:30:11,3
2021-03-23 15:30:11,3
2021-03-23 15:30:11,3
2021-03-23 15:30:11,4
2021-03-23 15:30:11,4
2021-03-23 15:30:11,4
2021-03-23 15:30:11,4
2021-03-23 15:30:11,4
2021-03-23 15:30:11,4
2021-03-23 15:30:12,4
2021-03-23 15:30:12,4
2021-03-23 15:30:12,4
2021-03-23 15:30:12,4
2021-03-23 15:30:12,4
2021-03-23 15:30:12,4
2021-03-23 15:30:12,4
2021-03-23 15:30:12,4
2021-03-23 15:30:12,4
2021-03-23 15:30:12,4
2021-03-23 15:30:13,4
2021-03-23 15:30:13,4
2021-03-23 15:30:13,4
2021-03-23 15:30:13,4
2021-03-23 15:30:13,3
2021-03-23 15:30:13,3
2021-03-23 15:30:13,3
2021-03-23 15:30:13,3
2021-03-23 15:30:13,3
2021-03-23 15:30:13,3
2021-03-23 15:30:14,3
2021-03-23 15:30:14,3
2021-03-23 15:30:14,3
2021-03-23 15:30:14,3
2021-03-23 15:30:14,3
2021-03-23 15:30:14,3
2021-03-23 15:30:14,3
2021-03-23 15:30:14,3
2021-03-23 15:30:14,3
2021-03-23 15:30:14,3
2021-03-23 15:30:15,3
2021-03-23 15:30:15,3
2021-03-23 15:30:15,3
2021-03-23 15:30:15,3
2021-03-23 15:30:15,3
2021-03-23 15:30:15,3
2021-03-23 15:30:15,3
2021-03-23 15:30:15,3
2021-03-23 15:30:15,3
2021-03-23 15:30:15,3
2021-03-23 15:30:16,3
2021-03-23 15:30:16,3
2021-03-23 15:30:16,3
2021-03-23 15:30:16,3
2021-03-23 15:30:16,4
2021-03-23 15:30:16,4
2021-03-23 15:30:16,4
2021-03-23 15:30:16,4
2021-03-23 15:30:16,4
2021-03-23 15:30:17,4
2021-03-23 15:30:17,4
2021-03-23 15:30:17,4
2021-03-23 15:30:17,4
2021-03-23 15:30:17,4
2021-03-23 15:30:17,4
2021-03-23 15:30:17,4
2021-03-23 15:30:17,4
2021-03-23 15:30:17,4
2021-03-23 15:30:17,4
2021-03-23 15:30:18,4
2021-03-23 15:30:18,4
2021-03-23 15:30:18,4
2021-03-23 15:30:18,4
2021-03-23 15:30:18,3
2021-03-23 15:30:18,3
2021-03-23 15:30:18,3
2021-03-23 15:30:18,3
2021-03-23 15:30:18,3
2021-03-23 15:30:18,3
2021-03-23 15:30:19,3
2021-03-23 15:30:19,3
2021-03-23 15:30:19,3
2021-03-23 15:30:19,3
2021-03-23 15:30:19,4
2021-03-23 15:30:19,4
2021-03-23 15:30:19,4
2021-03-23 15:30:19,4
2021-03-23 15:30:19,4
2021-03-23 15:30:19,4
2021-03-23 15:30:20,4
2021-03-23 15:30:20,4
2021-03-23 15:30:20,4
2021-03-23 15:30:20,4
2021-03-23 15:30:20,3
2021-03-23 15:30:20,3
2021-03-23 15:30:20,3
2021-03-23 15:30:20,3
2021-03-23 15:30:20,3
2021-03-23 15:30:20,3
2021-03-23 15:30:21,3
2021-03-23 15:30:21,3
2021-03-23 15:30:21,3
2021-03-23 15:30:21,3
2021-03-23 15:30:21,3
2021-03-23 15:30:21,3
2021-03-23 15:30:21,3
2021-03-23 15:30:21,3
2021-03-23 15:30:21,3
2021-03-23 15:30:21,3
2021-03-23 15:30:22,3
2021-03-23 15:30:22,3
2021-03-23 15:30:22,3
2021-03-23 15:30:22,3
2021-03-23 15:30:22,4
2021-03-23 15:30:22,4
2021-03-23 15:30:22,4
2021-03-23 15:30:22,4
2021-03-23 15:30:22,4
2021-03-23 15:30:22,4
2021-03-23 15:30:23,4
2021-03-23 15:30:23,4
2021-03-23 15:30:23,4
2021-03-23 15:30:23,4
2021-03-23 15:30:23,4
2021-03-23 15:30:23,3
2021-03-23 15:30:23,3
2021-03-23 15:30:23,3
2021-03-23 15:30:23,3
2021-03-23 15:30:23,3
2021-03-23 15:30:24,3
2021-03-23 15:30:24,3
2021-03-23 15:30:24,3
2021-03-23 15:30:24,3
2021-03-23 15:30:24,3
2021-03-23 15:30:24,4
2021-03-23 15:30:24,4
2021-03-23 15:30:24,4
2021-03-23 15:30:24,4
2021-03-23 15:30:24,4
2021-03-23 15:30:25,4
2021-03-23 15:30:25,4
2021-03-23 15:30:25,4
2021-03-23 15:30:25,4
2021-03-23 15:30:25,4
2021-03-23 15:30:25,4
2021-03-23 15:30:25,4
2021-03-23 15:30:25,4
2021-03-23 15:30:25,4
2021-03-23 15:30:25,4
2021-03-23 15:30:26,4
2021-03-23 15:30:26,4
2021-03-23 15:30:26,4
2021-03-23 15:30:26,4
2021-03-23 15:30:26,4
2021-03-23 15:30:26,4
2021-03-23 15:30:26,4
2021-03-23 15:30:26,4
2021-03-23 15:30:26,4
2021-03-23 15:30:26,4
2021-03-23 15:30:27,4
2021-03-23 15:30:27,4
2021-03-23 15:30:27,4
2021-03-23 15:30:27,3
2021-03-23 15:30:27,3
2021-03-23 15:30:27,3
2021-03-23 15:30:27,3
2021-03-23 15:30:27,3
2021-03-23 15:30:27,3
2021-03-23 15:30:27,3
2021-03-23 15:30:28,3
2021-03-23 15:30:28,3
2021-03-23 15:30:28,3
2021-03-23 15:30:28,3
2021-03-23 15:30:28,4
2021-03-23 15:30:28,4
2021-03-23 15:30:28,4
2021-03-23 15:30:28,4
2021-03-23 15:30:28,4
2021-03-23 15:30:28,4
2021-03-23 15:30:29,4
2021-03-23 15:30:29,4
2021-03-23 15:30:29,4
2021-03-23 15:30:29,4
2021-03-23 15:30:29,4
2021-03-23 15:30:29,4
2021-03-23 15:30:29,4
2021-03-23 15:30:29,4
2021-03-23 15:30:29,4
2021-03-23 15:30:29,4
2021-03-23 15:30:30,4
2021-03-23 15:30:30,4
2021-03-23 15:30:30,4
2021-03-23 15:30:30,4
2021-03-23 15:30:30,3
2021-03-23 15:30:30,3
2021-03-23 15:30:30,3
2021-03-23 15:30:30,3
2021-03-23 15:30:30,3
2021-03-23 15:30:30,3
2021-03-23 15:30:31,3
2021-03-23 15:30:31,3
2021-03-23 15:30:31,3
2021-03-23 15:30:31,3
2021-03-23 15:30:31,4
2021-03-23 15:30:31,4
2021-03-23 15:30:31,4
2021-03-23 15:30:31,4
2021-03-23 15:30:31,4
2021-03-23 15:30:32,4
2021-03-23 15:30:32,4
2021-03-23 15:30:32,4
2021-03-23 15:30:32,4
2021-03-23 15:30:32,4
2021-03-23 15:30:32,4
2021-03-23 15:30:32,4
2021-03-23 15:30:32,4
2021-03-23 15:30:32,4
2021-03-23 15:30:32,4
2021-03-23 15:30:33,4
2021-03-23 15:30:33,4
2021-03-23 15:30:33,4
2021-03-23 15:30:33,4
2021-03-23 15:30:33,4
2021-03-23 15:30:33,3
2021-03-23 15:30:33,3
2021-03-23 15:30:33,3
2021-03-23 15:30:33,3
2021-03-23 15:30:33,3
2021-03-23 15:30:34,3
2021-03-23 15:30:34,3
2021-03-23 15:30:34,3
2021-03-23 15:30:34,3
2021-03-23 15:30:34,4
2021-03-23 15:30:34,4
2021-03-23 15:30:34,4
2021-03-23 15:30:34,4
2021-03-23 15:30:34,4
2021-03-23 15:30:34,4
2021-03-23 15:30:35,4
2021-03-23 15:30:35,4
2021-03-23 15:30:35,4
2021-03-23 15:30:35,4
2021-03-23 15:30:35,4
2021-03-23 15:30:35,4
2021-03-23 15:30:35,4
2021-03-23 15:30:35,4
2021-03-23 15:30:35,4
2021-03-23 15:30:35,4
2021-03-23 15:30:36,4
2021-03-23 15:30:36,4
2021-03-23 15:30:36,4
2021-03-23 15:30:36,4
2021-03-23 15:30:36,3
2021-03-23 15:30:36,3
2021-03-23 15:30:36,3
2021-03-23 15:30:36,3
2021-03-23 15:30:36,3
2021-03-23 15:30:36,3
2021-03-23 15:30:37,3
2021-03-23 15:30:37,3
2021-03-23 15:30:37,3
2021-03-23 15:30:37,3
2021-03-23 15:30:37,4
2021-03-23 15:30:37,4
2021-03-23 15:30:37,4
2021-03-23 15:30:37,4
2021-03-23 15:30:37,4
2021-03-23 15:30:37,4
2021-03-23 15:30:38,4
2021-03-23 15:30:38,4
2021-03-23 15:30:38,4
2021-03-23 15:30:38,4
2021-03-23 15:30:38,4
2021-03-23 15:30:38,4
2021-03-23 15:30:38,4
2021-03-23 15:30:38,4
2021-03-23 15:30:38,4
2021-03-23 15:30:38,4
2021-03-23 15:30:39,4
2021-03-23 15:30:39,4
2021-03-23 15:30:39,4
2021-03-23 15:30:39,4
2021-03-23 15:30:39,4
2021-03-23 15:30:39,4
2021-03-23 15:30:39,4
2021-03-23 15:30:39,4
2021-03-23 15:30:39,4
2021-03-23 15:30:39,4
2021-03-23 15:30:40,4
2021-03-23 15:30:40,4
2021-03-23 15:30:40,4
2021-03-23 15:30:40,4
2021-03-23 15:30:40,4
2021-03-23 15:30:40,4
2021-03-23 15:30:40,4
2021-03-23 15:30:40,4
2021-03-23 15:30:40,4
2021-03-23 15:30:40,4
2021-03-23 15:30:41,4
2021-03-23 15:30:41,4
2021-03-23 15:30:41,4
2021-03-23 15:30:41,4
2021-03-23 15:30:41,4
2021-03-23 15:30:41,4
2021-03-23 15:30:41,4
2021-03-23 15:30:41,4
2021-03-23 15:30:41,4
2021-03-23 15:30:41,4
2021-03-23 15:30:42,4
2021-03-23 15:30:42,4
2021-03-23 15:30:42,4
2021-03-23 15:30:42,4
2021-03-23 15:30:42,4
2021-03-23 15:30:42,4
2021-03-23 15:30:42,4
2021-03-23 15:30:42,4
2021-03-23 15:30:42,4
2021-03-23 15:30:42,4
2021-03-23 15:30:43,4
2021-03-23 15:30:43,4
2021-03-23 15:30:43,4
2021-03-23 15:30:43,4
2021-03-23 15:30:43,4
2021-03-23 15:30:43,4
2021-03-23 15:30:43,4
2021-03-23 15:30:43,4
2021-03-23 15:30:43,4
2021-03-23 15:30:43,4
2021-03-23 15:30:44,4
2021-03-23 15:30:44,4
2021-03-23 15:30:44,4
2021-03-23 15:30:44,4
2021-03-23 15:30:44,4
2021-03-23 15:30:44,4
2021-03-23 15:30:44,4
2021-03-23 15:30:44,4
2021-03-23 15:30:44,4
2021-03-23 15:30:44,4
2021-03-23 15:30:45,4
2021-03-23 15:30:45,4
2021-03-23 15:30:45,4
2021-03-23 15:30:45,4
2021-03-23 15:30:45,3
2021-03-23 15:30:45,3
2021-03-23 15:30:45,3
2021-03-23 15:30:45,3
2021-03-23 15:30:45,3
2021-03-23 15:30:45,3
2021-03-23 15:30:46,3
2021-03-23 15:30:46,3
2021-03-23 15:30:46,3
2021-03-23 15:30:46,3
2021-03-23 15:30:46,3
2021-03-23 15:30:46,3
2021-03-23 15:30:46,3
2021-03-23 15:30:46,3
2021-03-23 15:30:46,3
2021-03-23 15:30:46,3
2021-03-23 15:30:47,3
2021-03-23 15:30:47,3
2021-03-23 15:30:47,3
2021-03-23 15:30:47,3
2021-03-23 15:30:47,3
2021-03-23 15:30:47,3
2021-03-23 15:30:47,3
2021-03-23 15:30:47,3
2021-03-23 15:30:47,3
2021-03-23 15:30:48,3
2021-03-23 15:30:48,3
2021-03-23 15:30:48,3
2021-03-23 15:30:48,3
2021-03-23 15:30:48,3
2021-03-23 15:30:48,4
2021-03-23 15:30:48,4
2021-03-23 15:30:48,4
2021-03-23 15:30:48,4
2021-03-23 15:30:48,4
2021-03-23 15:30:49,4
2021-03-23 15:30:49,4
2021-03-23 15:30:49,4
2021-03-23 15:30:49,4
2021-03-23 15:30:49,4
2021-03-23 15:30:49,3
2021-03-23 15:30:49,3
2021-03-23 15:30:49,3
2021-03-23 15:30:49,3
2021-03-23 15:30:49,3
2021-03-23 15:30:50,3
2021-03-23 15:30:50,3
2021-03-23 15:30:50,3
2021-03-23 15:30:50,3
2021-03-23 15:30:50,3
2021-03-23 15:30:50,4
2021-03-23 15:30:50,4
2021-03-23 15:30:50,4
2021-03-23 15:30:50,4
2021-03-23 15:30:50,4
2021-03-23 15:30:51,4
2021-03-23 15:30:51,4
2021-03-23 15:30:51,4
2021-03-23 15:30:51,4
2021-03-23 15:30:51,3
2021-03-23 15:30:51,3
2021-03-23 15:30:51,3
2021-03-23 15:30:51,3
2021-03-23 15:30:51,3
2021-03-23 15:30:51,3
2021-03-23 15:30:52,3
2021-03-23 15:30:52,3
2021-03-23 15:30:52,3
2021-03-23 15:30:52,3
2021-03-23 15:30:52,3
2021-03-23 15:30:52,3
2021-03-23 15:30:52,3
2021-03-23 15:30:52,3
2021-03-23 15:30:52,3
2021-03-23 15:30:52,3
2021-03-23 15:30:53,3
2021-03-23 15:30:53,3
2021-03-23 15:30:53,3
2021-03-23 15:30:53,3
2021-03-23 15:30:53,4
2021-03-23 15:30:53,4
2021-03-23 15:30:53,4
2021-03-23 15:30:53,4
2021-03-23 15:30:53,4
2021-03-23 15:30:53,4
2021-03-23 15:30:54,4
2021-03-23 15:30:54,4
2021-03-23 15:30:54,4
2021-03-23 15:30:54,4
2021-03-23 15:30:54,4
2021-03-23 15:30:54,4
2021-03-23 15:30:54,4
2021-03-23 15:30:54,4
2021-03-23 15:30:54,4
2021-03-23 15:30:54,4
2021-03-23 15:30:55,4
2021-03-23 15:30:55,4
2021-03-23 15:30:55,4
2021-03-23 15:30:55,4
2021-03-23 15:30:55,4
2021-03-23 15:30:55,4
2021-03-23 15:30:55,4
2021-03-23 15:30:55,4
2021-03-23 15:30:55,4
2021-03-23 15:30:55,4
2021-03-23 15:30:56,4
2021-03-23 15:30:56,4
2021-03-23 15:30:56,4
2021-03-23 15:30:56,4
2021-03-23 15:30:56,3
2021-03-23 15:30:56,3
2021-03-23 15:30:56,3
2021-03-23 15:30:56,3
2021-03-23 15:30:56,3
2021-03-23 15:30:56,3
2021-03-23 15:30:57,3
2021-03-23 15:30:57,3
2021-03-23 15:30:57,3
2021-03-23 15:30:57,3
2021-03-23 15:30:57,4
2021-03-23 15:30:57,4
2021-03-23 15:30:57,4
2021-03-23 15:30:57,4
2021-03-23 15:30:57,4
2021-03-23 15:30:57,4
2021-03-23 15:30:58,4
2021-03-23 15:30:58,4
2021-03-23 15:30:58,4
2021-03-23 15:30:58,4
2021-03-23 15:30:58,4
2021-03-23 15:30:58,4
2021-03-23 15:30:58,4
2021-03-23 15:30:58,4
2021-03-23 15:30:58,4
2021-03-23 15:30:58,4
2021-03-23 15:30:59,4
2021-03-23 15:30:59,4
2021-03-23 15:30:59,4
2021-03-23 15:30:59,4
2021-03-23 15:30:59,4
2021-03-23 15:30:59,4
2021-03-23 15:30:59,4
2021-03-23 15:30:59,4
2021-03-23 15:30:59,4
2021-03-23 15:30:59,4
2021-03-23 15:31:00,4
2021-03-23 15:31:00,4
2021-03-23 15:31:00,4
2021-03-23 15:31:00,4
2021-03-23 15:31:00,4
2021-03-23 15:31:00,4
2021-03-23 15:31:00,4
2021-03-23 15:31:00,4
2021-03-23 15:31:00,4
2021-03-23 15:31:00,4
2021-03-23 15:31:01,4
2021-03-23 15:31:01,4
2021-03-23 15:31:01,4
2021-03-23 15:31:01,4
2021-03-23 15:31:01,3
2021-03-23 15:31:01,3
2021-03-23 15:31:01,3
2021-03-23 15:31:01,3
2021-03-23 15:31:01,3
2021-03-23 15:31:01,3
2021-03-23 15:31:02,3
2021-03-23 15:31:02,3
2021-03-23 15:31:02,3
2021-03-23 15:31:02,3
2021-03-23 15:31:02,4
2021-03-23 15:31:02,4
2021-03-23 15:31:02,4
2021-03-23 15:31:02,4
2021-03-23 15:31:02,4
2021-03-23 15:31:02,4
2021-03-23 15:31:03,4
2021-03-23 15:31:03,4
2021-03-23 15:31:03,4
2021-03-23 15:31:03,4
2021-03-23 15:31:03,4
2021-03-23 15:31:03,4
2021-03-23 15:31:03,4
2021-03-23 15:31:03,4
2021-03-23 15:31:03,4
2021-03-23 15:31:04,4
2021-03-23 15:31:04,4
2021-03-23 15:31:04,4
2021-03-23 15:31:04,4
2021-03-23 15:31:04,4
2021-03-23 15:31:04,3
2021-03-23 15:31:04,3
2021-03-23 15:31:04,3
2021-03-23 15:31:04,3
2021-03-23 15:31:04,3
2021-03-23 15:31:05,3
2021-03-23 15:31:05,3
2021-03-23 15:31:05,3
2021-03-23 15:31:05,3
2021-03-23 15:31:05,3
2021-03-23 15:31:05,4
2021-03-23 15:31:05,4
2021-03-23 15:31:05,4
2021-03-23 15:31:05,4
2021-03-23 15:31:05,4
2021-03-23 15:31:06,4
2021-03-23 15:31:06,4
2021-03-23 15:31:06,4
2021-03-23 15:31:06,4
2021-03-23 15:31:06,4
2021-03-23 15:31:06,3
2021-03-23 15:31:06,3
2021-03-23 15:31:06,3
2021-03-23 15:31:06,3
2021-03-23 15:31:06,3
2021-03-23 15:31:07,3
2021-03-23 15:31:07,3
2021-03-23 15:31:07,3
2021-03-23 15:31:07,3
2021-03-23 15:31:07,4
2021-03-23 15:31:07,4
2021-03-23 15:31:07,4
2021-03-23 15:31:07,4
2021-03-23 15:31:07,4
2021-03-23 15:31:07,4
2021-03-23 15:31:08,4
2021-03-23 15:31:08,4
2021-03-23 15:31:08,4
2021-03-23 15:31:08,4
2021-03-23 15:31:08,4
2021-03-23 15:31:08,4
2021-03-23 15:31:08,4
2021-03-23 15:31:08,4
2021-03-23 15:31:08,4
2021-03-23 15:31:08,4
2021-03-23 15:31:09,4
2021-03-23 15:31:09,4
2021-03-23 15:31:09,4
2021-03-23 15:31:09,4
2021-03-23 15:31:09,4
2021-03-23 15:31:09,4
2021-03-23 15:31:09,4
2021-03-23 15:31:09,4
2021-03-23 15:31:09,4
2021-03-23 15:31:09,4
2021-03-23 15:31:10,4
2021-03-23 15:31:10,4
2021-03-23 15:31:10,4
2021-03-23 15:31:10,4
2021-03-23 15:31:10,3
2021-03-23 15:31:10,3
2021-03-23 15:31:10,3
2021-03-23 15:31:10,3
2021-03-23 15:31:10,3
2021-03-23 15:31:10,3
2021-03-23 15:31:11,3
2021-03-23 15:31:11,3
2021-03-23 15:31:11,3
2021-03-23 15:31:11,3
2021-03-23 15:31:11,4
2021-03-23 15:31:11,4
2021-03-23 15:31:11,4
2021-03-23 15:31:11,4
2021-03-23 15:31:11,4
2021-03-23 15:31:11,4
2021-03-23 15:31:12,4
2021-03-23 15:31:12,4
2021-03-23 15:31:12,4
2021-03-23 15:31:12,4
2021-03-23 15:31:12,3
2021-03-23 15:31:12,3
2021-03-23 15:31:12,3
2021-03-23 15:31:12,3
2021-03-23 15:31:12,3
2021-03-23 15:31:12,3
2021-03-23 15:31:13,3
2021-03-23 15:31:13,3
2021-03-23 15:31:13,3
2021-03-23 15:31:13,3
2021-03-23 15:31:13,3
2021-03-23 15:31:13,3
2021-03-23 15:31:13,3
2021-03-23 15:31:13,3
2021-03-23 15:31:13,3
2021-03-23 15:31:13,3
2021-03-23 15:31:14,3
2021-03-23 15:31:14,3
2021-03-23 15:31:14,3
2021-03-23 15:31:14,3
2021-03-23 15:31:14,4
2021-03-23 15:31:14,4
2021-03-23 15:31:14,4
2021-03-23 15:31:14,4
2021-03-23 15:31:14,4
2021-03-23 15:31:14,4
2021-03-23 15:31:15,4
2021-03-23 15:31:15,4
2021-03-23 15:31:15,4
2021-03-23 15:31:15,4
2021-03-23 15:31:15,4
2021-03-23 15:31:15,4
2021-03-23 15:31:15,4
2021-03-23 15:31:15,4
2021-03-23 15:31:15,4
2021-03-23 15:31:15,4
2021-03-23 15:31:16,4
2021-03-23 15:31:16,4
2021-03-23 15:31:16,4
2021-03-23 15:31:16,4
2021-03-23 15:31:16,3
2021-03-23 15:31:16,3
2021-03-23 15:31:16,3
2021-03-23 15:31:16,3
2021-03-23 15:31:16,3
2021-03-23 15:31:16,3
2021-03-23 15:31:17,3
2021-03-23 15:31:17,3
2021-03-23 15:31:17,3
2021-03-23 15:31:17,4
2021-03-23 15:31:17,4
2021-03-23 15:31:17,4
2021-03-23 15:31:17,4
2021-03-23 15:31:17,4
2021-03-23 15:31:17,4
2021-03-23 15:31:17,4
2021-03-23 15:31:18,4
2021-03-23 15:31:18,4
2021-03-23 15:31:18,4
2021-03-23 15:31:18,4
2021-03-23 15:31:18,4
2021-03-23 15:31:18,4
2021-03-23 15:31:18,4
2021-03-23 15:31:18,4
2021-03-23 15:31:18,4
2021-03-23 15:31:19,4
2021-03-23 15:31:19,4
2021-03-23 15:31:19,4
2021-03-23 15:31:19,4
2021-03-23 15:31:19,4
2021-03-23 15:31:19,4
2021-03-23 15:31:19,4
2021-03-23 15:31:19,4
2021-03-23 15:31:19,4
2021-03-23 15:31:19,4
2021-03-23 15:31:20,4
2021-03-23 15:31:20,4
2021-03-23 15:31:20,4
2021-03-23 15:31:20,4
2021-03-23 15:31:20,4
2021-03-23 15:31:20,4
2021-03-23 15:31:20,4
2021-03-23 15:31:20,4
2021-03-23 15:31:20,4
2021-03-23 15:31:20,4
2021-03-23 15:31:21,4
2021-03-23 15:31:21,4
2021-03-23 15:31:21,4
2021-03-23 15:31:21,4
2021-03-23 15:31:21,4
2021-03-23 15:31:21,1
2021-03-23 15:31:21,1
2021-03-23 15:31:21,1
2021-03-23 15:31:21,1
2021-03-23 15:31:21,1
2021-03-23 15:31:22,1
2021-03-23 15:31:22,1
2021-03-23 15:31:22,1
2021-03-23 15:31:22,1
2021-03-23 15:31:22,1
2021-03-23 15:31:22,3
2021-03-23 15:31:22,3
2021-03-23 15:31:22,3
2021-03-23 15:31:22,3
2021-03-23 15:31:22,3
2021-03-23 15:31:23,3
2021-03-23 15:31:23,3
2021-03-23 15:31:23,3
2021-03-23 15:31:23,3
2021-03-23 15:31:23,3
2021-03-23 15:31:23,8
2021-03-23 15:31:23,8
2021-03-23 15:31:23,8
2021-03-23 15:31:23,8
2021-03-23 15:31:23,8
2021-03-23 15:31:24,8
2021-03-23 15:31:24,8
2021-03-23 15:31:24,8
2021-03-23 15:31:24,8
2021-03-23 15:31:24,10
2021-03-23 15:31:24,10
2021-03-23 15:31:24,10
2021-03-23 15:31:24,10
2021-03-23 15:31:24,10
2021-03-23 15:31:24,10
2021-03-23 15:31:25,10
2021-03-23 15:31:25,10
2021-03-23 15:31:25,10
2021-03-23 15:31:25,10
2021-03-23 15:31:25,8
2021-03-23 15:31:25,8
2021-03-23 15:31:25,8
2021-03-23 15:31:25,8
2021-03-23 15:31:25,8
2021-03-23 15:31:25,8
2021-03-23 15:31:26,8
2021-03-23 15:31:26,8
2021-03-23 15:31:26,8
2021-03-23 15:31:26,8
2021-03-23 15:31:26,7
2021-03-23 15:31:26,7
2021-03-23 15:31:26,7
2021-03-23 15:31:26,7
2021-03-23 15:31:26,7
2021-03-23 15:31:26,7
2021-03-23 15:31:27,7
2021-03-23 15:31:27,7
2021-03-23 15:31:27,7
2021-03-23 15:31:27,7
2021-03-23 15:31:27,4
2021-03-23 15:31:27,4
2021-03-23 15:31:27,4
2021-03-23 15:31:27,4
2021-03-23 15:31:27,4
2021-03-23 15:31:27,4
2021-03-23 15:31:28,4
2021-03-23 15:31:28,4
2021-03-23 15:31:28,4
2021-03-23 15:31:28,4
2021-03-23 15:31:28,4
2021-03-23 15:31:28,4
2021-03-23 15:31:28,4
2021-03-23 15:31:28,4
2021-03-23 15:31:28,4
2021-03-23 15:31:28,4
2021-03-23 15:31:29,4
2021-03-23 15:31:29,4
2021-03-23 15:31:29,4
2021-03-23 15:31:29,4
2021-03-23 15:31:29,4
2021-03-23 15:31:29,4
2021-03-23 15:31:29,4
2021-03-23 15:31:29,4
2021-03-23 15:31:29,4
2021-03-23 15:31:29,4
2021-03-23 15:31:30,4
2021-03-23 15:31:30,4
2021-03-23 15:31:30,4
2021-03-23 15:31:30,4
2021-03-23 15:31:30,4
2021-03-23 15:31:30,4
2021-03-23 15:31:30,4
2021-03-23 15:31:30,4
2021-03-23 15:31:30,4
2021-03-23 15:31:30,4
2021-03-23 15:31:31,4
2021-03-23 15:31:31,4
2021-03-23 15:31:31,4
2021-03-23 15:31:31,4
2021-03-23 15:31:31,4
2021-03-23 15:31:31,4
2021-03-23 15:31:31,4
2021-03-23 15:31:31,4
2021-03-23 15:31:31,4
2021-03-23 15:31:31,4
2021-03-23 15:31:32,4
2021-03-23 15:31:32,4
2021-03-23 15:31:32,4
2021-03-23 15:31:32,7
2021-03-23 15:31:32,7
2021-03-23 15:31:32,7
2021-03-23 15:31:32,7
2021-03-23 15:31:32,7
2021-03-23 15:31:32,7
2021-03-23 15:31:32,7
2021-03-23 15:31:33,7
2021-03-23 15:31:33,7
2021-03-23 15:31:33,7
2021-03-23 15:31:33,17
2021-03-23 15:31:33,10
2021-03-23 15:31:33,10
2021-03-23 15:31:33,10
2021-03-23 15:31:33,10
2021-03-23 15:31:33,10
2021-03-23 15:31:33,10
2021-03-23 15:31:34,10
2021-03-23 15:31:34,10
2021-03-23 15:31:34,10
2021-03-23 15:31:34,10
2021-03-23 15:31:34,8
2021-03-23 15:31:34,8
2021-03-23 15:31:34,8
2021-03-23 15:31:34,8
2021-03-23 15:31:34,8
2021-03-23 15:31:35,8
2021-03-23 15:31:35,8
2021-03-23 15:31:35,8
2021-03-23 15:31:35,8
2021-03-23 15:31:35,18
2021-03-23 15:31:35,10
2021-03-23 15:31:35,10
2021-03-23 15:31:35,10
2021-03-23 15:31:35,10
2021-03-23 15:31:35,10
2021-03-23 15:31:36,10
2021-03-23 15:31:36,10
2021-03-23 15:31:36,10
2021-03-23 15:31:36,10
2021-03-23 15:31:36,17
2021-03-23 15:31:36,7
2021-03-23 15:31:36,7
2021-03-23 15:31:36,7
2021-03-23 15:31:36,7
2021-03-23 15:31:36,7
2021-03-23 15:31:37,7
2021-03-23 15:31:37,7
2021-03-23 15:31:37,7
2021-03-23 15:31:37,7
2021-03-23 15:31:37,7
2021-03-23 15:31:37,8
2021-03-23 15:31:37,8
2021-03-23 15:31:37,8
2021-03-23 15:31:37,8
2021-03-23 15:31:37,8
2021-03-23 15:31:38,8
2021-03-23 15:31:38,8
2021-03-23 15:31:38,8
2021-03-23 15:31:38,8
2021-03-23 15:31:38,8
2021-03-23 15:31:38,8
2021-03-23 15:31:38,8
2021-03-23 15:31:38,8
2021-03-23 15:31:38,8
2021-03-23 15:31:38,8
2021-03-23 15:31:39,8
2021-03-23 15:31:39,8
2021-03-23 15:31:39,8
2021-03-23 15:31:39,8
2021-03-23 15:31:39,8
2021-03-23 15:31:39,8
2021-03-23 15:31:39,8
2021-03-23 15:31:39,8
2021-03-23 15:31:39,8
2021-03-23 15:31:39,8
2021-03-23 15:31:40,8
2021-03-23 15:31:40,8
2021-03-23 15:31:40,8
2021-03-23 15:31:40,8
2021-03-23 15:31:40,7
